అరటిచెట్లను	2
అరటిచెట్లు	8
అరటితోటలు	2
అరటినార	5
అరటిపండు	105
అరటిపండుతో	2
అరటిపండులో	3
అరటిపండ్ల	9
అరటిపండ్లను	6
అరటిపండ్లు	37
అరటిపళ్లు	23
అరటిపళ్ళ	7
అరటిపళ్ళు	40
అరటిపళ్ళూ	3
అరటిపువ్వు	13
అరటీ	3
అరట్ట	4
అరడ	8
అరడజను	137
అరడజనుకు	2
అరడుగు	10
అరణం	6
అరణంగా	14
అరణము	13
అరణముగా	4
అరణాలు	2
అరణి	25
అరణితో	2
అరణిని	8
అరణిలో	4
అరణ్య	269
అరణ్యం	145
అరణ్యంగా	7
అరణ్యంలా	4
అరణ్యంలో	206
అరణ్యంలోకి	36
అరణ్యంలోని	15
అరణ్యంలోనే	3
అరణ్యక	4
అరణ్యకము	2
అరణ్యకాండ	34
అరణ్యకాండము	3
అరణ్యకాండలో	4
అరణ్యకాలు	10
అరణ్యఘోష	2
అరణ్యపర్వ	13
అరణ్యపర్వం	16
అరణ్యపర్వంలో	8
అరణ్యపర్వంలోని	5
అరణ్యపర్వము	2
అరణ్యపర్వములో	2
అరణ్యపు	10
అరణ్యమందు	3
అరణ్యము	25
అరణ్యముతో	2
అరణ్యమున	15
అరణ్యమునందు	3
అరణ్యమునకు	11
అరణ్యమును	4
అరణ్యముల	6
అరణ్యములకు	7
అరణ్యములను	7
అరణ్యములలో	4
అరణ్యములు	17
అరణ్యములో	26
అరణ్యమే	6
అరణ్యరోదన	9
అరణ్యరోదనే	4
అరణ్యవాస	11
అరణ్యవాసం	45
అరణ్యవాసంలో	12
అరణ్యవాసము	11
అరణ్యవాసానికి	12
అరణ్యవాసాన్ని	3
అరణ్యవాసులు	6
అరణ్యాజ్ఞాత	5
అరణ్యానికి	57
అరణ్యాన్ని	20
అరణ్యాల	24
అరణ్యాలకు	28
అరణ్యాలతో	3
అరణ్యాలను	14
అరణ్యాలలో	28
అరణ్యాలలోని	3
అరణ్యాలు	52
అరణ్యాలూ	15
అరణ్యాల్లో	27
అరణ్యాల్లోకి	7
అరణ్యే	6
అరతి	18
అరతులం	11
అరతులము	3
అరత్ని	11
అరద	9
అరదం	17
అరదండాలు	11
అరది	9
అరదు	16
అరనవ్వు	4
అరని	127
అరనిమిషం	22
అరనిమిషంలో	5
అరనిముషం	18
అరనిముషంలో	4
అరను	105
అరపల	3
అరపావు	4
అరపులు	14
అరబస్తా	3
అరబా	3
అరబి	38
అరబిందో	6
అరబికి	7
అరబిక్	145
అరబిక్లో	8
అరబీ	59
అరబీలో	6
అరబు	107
అరబులు	13
అరబెల్లా	3
అరబో	3
అరబ్	156
అరబ్బి	10
అరబ్బీ	340
అరబ్బీల	3
అరబ్బీలో	8
అరబ్బు	66
అరబ్బుల	24
అరబ్బులకు	9
అరబ్బులతో	3
అరబ్బులను	3
అరబ్బులలో	3
అరబ్బులు	54
అరబ్ల	3
అరభటి	3
అరభై	3
అరమనె	3
అరమర	18
అరమరికలు	56
అరమరికలూ	4
అరమాయిక్	6
అరమార	4
అరములు	5
అరమూతలు	2
అరమూసిన	14
అరమైక్	3
అరమైలు	34
అరమోడ్పు	27
అరమ్	6
అరయ	41
అరయఁగ	18
అరయన్	24
అరరె	16
అరరే	21
అరర్	2
అరల	41
అరలను	4
అరలలో	10
అరలు	61
అరలుగల	5
అరలుగా	11
అరలో	38
అరలోకి	2
అరలోని	3
అరల్	5
అరల్లో	10
అరవ	160
అరవం	27
అరవంకీలు	2
అరవండి	2
అరవంలో	15
అరవక	6
అరవకండి	9
అరవకు	18
అరవకుండా	22
అరవకూడదు	7
అరవగా	10
అరవగానే	3
అరవచాకిరి	4
అరవటం	63
అరవటంతో	6
అరవడం	132
అరవడంతో	10
అరవడానికి	14
అరవది	3
అరవపల్లి	4
అరవబోతే	2
అరవబోయి	6
అరవబోయింది	4
అరవభాషలో	3
అరవమాక	2
అరవము	45
అరవమున	4
అరవయి	13
అరవయ్యవ	10
అరవయ్యేళ్ళ	11
అరవయ్యేళ్ళు	5
అరవయ్యో	11
అరవలేదు	14
అరవసాగాడు	30
అరవసాగాయి	8
అరవసాగారు	9
అరవసాగింది	11
అరవాలని	18
అరవాలనిపించింది	12
అరవి	10
అరవింద	221
అరవిందం	6
అరవిందఘోష్	14
అరవిందము	5
అరవిందమై	4
అరవిందయోగి	6
అరవిందరావు	9
అరవిందస్వామి	6
అరవిందా	17
అరవిందుడు	27
అరవిందుని	36
అరవిందుల	10
అరవిందులు	16
అరవిందో	3
అరవింద్	62
అరవిరి	9
అరవిరిసిన	14
అరవీటి	11
అరవీడు	5
అరవు	11
అరవై	616
అరవైఐదు	2
అరవైకి	10
అరవైనాలుగు	9
అరవైమంది	14
అరవైమూడు	4
అరవైయవ	4
అరవైయేళ్ళ	5
అరవైల	7
అరవైలలో	5
అరవైలో	3
అరవైవేల	14
అరవైవేలమంది	11
అరవైవేలు	4
అరవైశాతం	6
అరస	7
అరసం	71
అరసంలో	2
అరసన్	4
అరసము	6
అరసవల్లి	3
అరసవిల్లి	5
అరసి	25
అరసిన	2
అరసు	26
అరసున్న	34
అరసున్నలు	3
అరసున్నా	6
అరసెకను	3
అరసోల	9
అరస్ట్	4
అరా	162
అరాచ	7
అరాచక	81
అరాచకం	79
అరాచకంగా	7
అరాచకత్వం	27
అరాచకత్వానికి	4
అరాచకత్వాన్ని	6
అరాచకపు	4
అరాచకము	10
అరాచకవాదం	5
అరాచకవాది	5
అరాచకవాదులు	4
అరాచకానికి	15
అరాచకాన్ని	17
అరాచకాల	2
అరాచకాలకు	11
అరాచకాలతో	2
అరాచకాలను	10
అరాచకాలు	18
అరాజ	8
అరాజక	29
అరాజకం	16
అరాజకంగా	3
అరాజకత్వ	4
అరాజకత్వం	12
అరాజకము	7
అరాజకవాద	3
అరాజకవాది	3
అరాజకాన్ని	3
అరాజు	6
అరాతి	11
అరాధన	21
అరాధనకు	2
అరాధనా	5
అరాధించి	3
అరాధించే	5
అరాధించేవారు	3
అరాధ్య	9
అరాబా	12
అరాబ్	3
అరాము	4
అరారా	5
అరావు	3
అరి	629
అరిందముడు	5
అరిందమ్	2
అరికట్ట	15
అరికట్టండి	4
అరికట్టకపోతే	7
అరికట్టటం	3
అరికట్టటానికి	5
అరికట్టడం	34
అరికట్టడంలో	3
అరికట్టడానికి	53
అరికట్టలేని	6
అరికట్టలేము	4
అరికట్టవచ్చు	19
అరికట్టవచ్చును	4
అరికట్టారు	4
అరికట్టాలంటే	4
అరికట్టాలని	12
అరికట్టాలి	24
అరికట్టాల్సిన	2
అరికట్టి	32
అరికట్టు	33
అరికట్టుట	5
అరికట్టుటకు	13
అరికట్టును	6
అరికట్టే	29
అరికట్టేందుకు	24
అరికడదాం	3
అరికడుతుంది	10
అరికడుతూ	3
అరికమేడు	3
అరికాలి	19
అరికాలు	19
అరికాళ్ల	5
అరికాళ్లలో	2
అరికాళ్లు	6
అరికాళ్ళ	12
అరికాళ్ళకు	3
అరికాళ్ళను	3
అరికాళ్ళలో	2
అరికాళ్ళు	15
అరికి	6
అరికేసరి	20
అరిగ	11
అరిగి	107
అరిగిన	32
అరిగినట్లు	2
అరిగిపోకుండా	5
అరిగిపోతాయి	4
అరిగిపోతే	2
అరిగిపోయాయి	7
అరిగిపోయి	22
అరిగిపోయింది	8
అరిగిపోయిన	58
అరిగిపోవడం	2
అరిగె	15
అరిగెల	3
అరిగే	18
అరిగేలా	3
అరిగోస	3
అరిచా	11
అరిచాడట	4
అరిచాడు	1012
అరిచాను	112
అరిచాము	3
అరిచాయి	19
అరిచారట	3
అరిచారు	189
అరిచావు	6
అరిచి	469
అరిచింది	428
అరిచిన	60
అరిచినంత	10
అరిచినట్టు	12
అరిచినట్టుగా	5
అరిచినట్లు	8
అరిచినప్పుడు	2
అరిచినా	28
అరిచినాడు	4
అరిచీ	7
అరిచే	53
అరిచేడు	14
అరిచేతిని	6
అరిచేతిలో	18
అరిచేతుల	2
అరిచేతులతో	5
అరిచేతులను	2
అరిచేతులు	15
అరిచేతుల్లో	6
అరిచేది	14
అరిచేయి	3
అరిచేవాడు	15
అరిచేవారు	8
అరిచేశాను	3
అరిచేసరికి	11
అరిచేసి	5
అరిటాకు	37
అరిటాకులు	9
అరిటాకులో	6
అరిటి	16
అరిటికాయ	3
అరిటిపళ్ళ	4
అరితి	12
అరితేరి	3
అరిథ్మెటికా	3
అరిది	26
అరిన	3
అరిని	9
అరిన్	3
అరిపిరాల	116
అరియ	29
అరియనాథ	11
అరియర్స్	2
అరియా	2
అరియానా	3
అరివీర	22
అరివేణం	6
అరివేణి	7
అరిశెట్టి	9
అరిశెలు	3
అరిషట్	7
అరిషడ్వర్గ	3
అరిషడ్వర్గం	5
అరిషడ్వర్గము	4
అరిషడ్వర్గాన్ని	7
అరిషడ్వర్గాల	3
అరిషడ్వర్గాలను	9
అరిషడ్వర్గాలు	6
అరిష్ట	36
అరిష్టం	41
అరిష్టనేమి	270
అరిష్టనేమిః	4
అరిష్టనేమికి	21
అరిష్టమని	6
అరిష్టమనీ	3
అరిష్టము	33
అరిష్టములను	5
అరిష్టములు	9
అరిష్టాన్ని	8
అరిష్టాలు	14
అరిష్ఠ	4
అరిస	2
అరిసా	3
అరిసి	7
అరిసింది	4
అరిసె	22
అరిసెల	5
అరిసెలు	30
అరిసెలుల్ల	2
అరిస్టాటిల్	102
అరిస్టాటిల్లు	2
అరిస్టోటిల్	3
అరిస్తే	53
అరీ	26
అరీలియస్	5
అరు	398
అరుం	12
అరుండేల్	3
అరుందతి	3
అరుంధతి	235
అరుంధతికి	13
అరుంధతిని	22
అరుంధతీ	59
అరుంధతీయ	5
అరుకు	11
అరుగ	10
అరుగదీసి	37
అరుగు	428
అరుగుకి	4
అరుగుచు	2
అరుగుతాయి	2
అరుగుతుంది	6
అరుగుతూ	5
అరుగుతో	2
అరుగుదల	22
అరుగుదలకు	3
అరుగును	15
అరుగుపై	26
అరుగుపైన	6
అరుగుమీద	247
అరుగుమీదకి	4
అరుగుమీదే	8
అరుగురు	45
అరుగుల	39
అరుగులపై	7
అరుగులమీద	12
అరుగులు	47
అరుగులూ	4
అరుగో	22
అరుచి	179
అరుచిని	19
అరుచుకుంటూ	46
అరుచుట	3
అరుడు	9
అరుణ	895
అరుణం	12
అరుణకాంతులు	3
అరుణకి	63
అరుణకిరణం	3
అరుణకు	11
అరుణకుమారి	17
అరుణగిరి	11
అరుణతార	60
అరుణతో	45
అరుణని	100
అరుణను	3
అరుణపతాకం	2
అరుణము	14
అరుణమ్మ	6
అరుణరేఖ	8
అరుణవర్ణ	3
అరుణశ్రీ	2
అరుణా	206
అరుణాచల	45
అరుణాచలం	54
అరుణాచలంలో	9
అరుణాచలప్రదేశ్	2
అరుణాచలేశ్వరుని	3
అరుణాచల్	11
అరుణాదేవి	6
అరుణారుణ	12
అరుణి	28
అరుణిమ	16
అరుణుడు	16
అరుణుని	3
అరుణే	5
అరుణోదయ	38
అరుణోదయం	23
అరుణ్	63
అరుణ్కుమార్	3
అరుతు	3
అరుద	4
అరుదని	9
అరుదనే	2
అరుదయిన	26
అరుదు	375
అరుదుగ	12
అరుదుగా	391
అరుదుగానే	17
అరుదెంచి	6
అరుదెంచిన	15
అరుదే	19
అరుదై	24
అరుదైన	268
అరుదైనది	7
అరుదైనవి	5
అరుదైపోయింది	8
అరుద్ర	17
అరుని	5
అరునుడు	5
అరున్	5
అరుపు	309
అరుపుకి	33
అరుపుకు	20
అరుపుతో	21
అరుపును	13
అరుపుల	21
అరుపులకి	23
అరుపులకు	36
అరుపులతో	62
అరుపులను	7
అరుపులలో	2
అరుపులా	10
అరుపులు	463
అరుపులూ	53
అరుపులే	3
అరుపులో	17
అరుపుల్ని	28
అరుపుల్లో	12
అరుపూ	4
అరుపే	4
అరురుగా	4
అరుల	8
అరులు	32
అరుల్	2
అరుళ్	6
అరువ	10
అరువది	105
అరువదిమంది	4
అరువదియారు	3
అరువాత	3
అరువు	215
అరువుకు	6
అరువుగా	9
అరువుతెచ్చుకున్న	3
అరువులు	19
అరువై	13
అరుసు	4
అరుస్తా	17
అరుస్తాడు	21
అరుస్తాను	11
అరుస్తాయి	5
అరుస్తారు	29
అరుస్తావ్	9
అరుస్తు	20
అరుస్తుంటాడు	2
అరుస్తుంటుంది	2
అరుస్తుంటే	17
అరుస్తుందని	3
అరుస్తుంది	40
అరుస్తుందో	2
అరుస్తున్న	50
అరుస్తున్నట్టు	3
అరుస్తున్నట్లు	7
అరుస్తున్నది	8
అరుస్తున్నా	16
అరుస్తున్నాడు	130
అరుస్తున్నాను	6
అరుస్తున్నాయి	48
అరుస్తున్నాయ్	6
అరుస్తున్నారు	87
అరుస్తున్నావు	7
అరుస్తూ	743
అరుస్తూంటే	4
అరుస్తూండగా	4
అరుస్తూనే	55
అరుస్తో	4
అరుస్తోంది	85
అరూ	15
అరూప	18
అరె	303
అరెంజ్	3
అరెకరం	9
అరెరె	61
అరెరెరె	9
అరెరెరెరె	2
అరెరే	33
అరెష్టు	8
అరెస్టయి	14
అరెస్టయింది	7
అరెస్టయిన	36
అరెస్టయ్యాడు	10
అరెస్టయ్యారు	19
అరెస్టు	676
అరెస్టుకు	21
అరెస్టుచేశారు	14
అరెస్టుచేసి	82
అరెస్టుచేసింది	7
అరెస్టుతో	13
అరెస్టును	5
అరెస్టుల	10
అరెస్టులకు	11
అరెస్టులతో	11
అరెస్టులను	5
అరెస్టులు	89
అరెస్టులూ	3
అరెస్ట్	136
అరెస్తు	20
అరే	491
అరేంజ్	59
అరేంజ్డ్	2
అరేంజ్మెంట్	3
అరేబియన్	30
అరేబియా	140
అరేబియాకు	8
అరేబియాను	3
అరేబియాలో	13
అరేయ్	76
అరై	17
అరైయన్	3
అరైవల్	4
అరో	52
అరోగ్య	73
అరోగ్యం	57
అరోగ్యంగా	23
అరోగ్యకరమైన	8
అరోగ్యవంతమైన	4
అరోగ్యానికి	16
అరోగ్యాన్ని	18
అరోజు	56
అరోజున	5
అరోజులలో	4
అరోపణ	8
అరోపణల	2
అరోపణలు	15
అరోపించారు	3
అరోమా	3
అరోరా	25
అరోరాను	3
అరోహణ	31
అరోహణలో	5
అర్	185
అర్ఎస్	12
అర్క	73
అర్కం	3
అర్కబంధువు	5
అర్కము	15
అర్కాటు	20
అర్కాట్	9
అర్కాది	3
అర్కాన్	10
అర్కిటిక్	5
అర్కీ	2
అర్కు	5
అర్కుడు	9
అర్క్	5
అర్గనైజేషన్	9
అర్గా	7
అర్గానిక్	3
అర్గాన్	2
అర్ఘ	17
అర్ఘ్య	10
అర్ఘ్యం	27
అర్ఘ్యప్రదానం	5
అర్ఘ్యము	12
అర్చ	24
అర్చక	52
అర్చకత్వం	10
అర్చకత్వాన్ని	2
అర్చకస్వాములకు	2
అర్చకస్వాములు	11
అర్చకు	3
అర్చకుడిగా	6
అర్చకుడు	53
అర్చకుడుగా	6
అర్చకుని	4
అర్చకునిగా	4
అర్చకుల	32
అర్చకులకు	37
అర్చకులతో	8
అర్చకులను	9
అర్చకులు	134
అర్చకులుగా	20
అర్చకులూ	8
అర్చకులే	2
అర్చకుల్ని	2
అర్చన	144
అర్చనం	14
అర్చనకు	13
అర్చనచేసి	2
అర్చనను	4
అర్చనము	6
అర్చనలకు	2
అర్చనలు	23
అర్చనలూ	7
అర్చనలో	6
అర్చనా	15
అర్చనాది	8
అర్చనాదులు	5
అర్చయేత్	3
అర్చా	11
అర్చామూర్తి	13
అర్చామూర్తిగా	4
అర్చామూర్తిని	4
అర్చారూపంలో	2
అర్చావతార	3
అర్చావతారము	3
అర్చి	51
అర్చించ	3
అర్చించటం	4
అర్చించడం	7
అర్చించడానికి	6
అర్చించవచ్చు	3
అర్చించాడు	14
అర్చించారు	6
అర్చించాలి	185
అర్చించి	67
అర్చించిన	18
అర్చించు	20
అర్చించుట	5
అర్చించే	12
అర్చించేవారు	7
అర్చిత	2
అర్చితుడు	6
అర్చిరాది	22
అర్చిష్మతి	3
అర్చిస్తారు	8
అర్చిస్తూ	10
అర్చు	13
అర్జ	20
అర్జంటు	65
అర్జంటుగా	155
అర్జంట్	24
అర్జంట్గా	19
అర్జన	15
అర్జనము	3
అర్జనుడు	3
అర్జవము	3
అర్జా	3
అర్జి	8
అర్జించి	9
అర్జించింది	6
అర్జించిన	8
అర్జించే	3
అర్జిత	4
అర్జీ	65
అర్జీదారు	7
అర్జీదారుడు	3
అర్జీదాస్తు	4
అర్జీని	5
అర్జీపై	4
అర్జీల	6
అర్జీలు	24
అర్జు	93
అర్జున	197
అర్జునకు	3
అర్జునా	674
అర్జుని	10
అర్జునికి	3
అర్జును	45
అర్జునుఁడు	46
అర్జునుండు	6
అర్జునుడ	4
అర్జునుడంటే	3
అర్జునుడని	3
అర్జునుడను	3
అర్జునుడి	337
అర్జునుడికి	415
అర్జునుడికీ	3
అర్జునుడికే	23
అర్జునుడితో	59
అర్జునుడిని	63
అర్జునుడిపై	4
అర్జునుడిలా	3
అర్జునుడిలో	37
అర్జునుడు	1639
అర్జునుడుగా	8
అర్జునుడుని	3
అర్జునుడూ	25
అర్జునుడే	20
అర్జునుడో	3
అర్జునుడ్ని	13
అర్జునుణ్ణి	64
అర్జునునకు	33
అర్జునుని	322
అర్జునునికి	87
అర్జునునితో	38
అర్జునునిపై	15
అర్జునుల	4
అర్జునులు	3
అర్జున్	48
అర్జెంటీనా	34
అర్జెంటీనాలో	5
అర్జెంటు	35
అర్జెంటుగా	63
అర్జెంటో	3
అర్జెంట్	36
అర్జెంట్గా	32
అర్జ్	8
అర్టి	7
అర్టికల్	11
అర్టికల్స్	2
అర్టిఫిషియల్	2
అర్టీసి	2
అర్ట్	20
అర్ట్స్	15
అర్డం	47
అర్డర్	4
అర్డు	12
అర్ణము	12
అర్ణవము	3
అర్ణవమైతే	9
అర్ణునుడు	6
అర్త	113
అర్తం	293
అర్తంతో	2
అర్తంలో	7
అర్తన	2
అర్తమయిందా	3
అర్తమయింది	16
అర్తమవుతుంది	4
అర్తము	43
అర్తర్	6
అర్తాలు	16
అర్తి	32
అర్తీ	7
అర్త్	5
అర్థ	1263
అర్థం	11323
అర్థంకాక	167
అర్థంకాకపోయినా	10
అర్థంకాకుండా	19
అర్థంకాదు	136
అర్థంకాని	199
అర్థంకాలేదు	239
అర్థంకావట్లేదు	4
అర్థంకావడం	22
అర్థంకావడంలేదు	12
అర్థంకావు	30
అర్థంకూడా	5
అర్థంగల	12
అర్థంగా	15
అర్థంగాక	41
అర్థంగాదు	10
అర్థంగాని	30
అర్థంగాలేదు	13
అర్థంచేసుకుంటే	2
అర్థంచేసుకుని	35
అర్థంచేసుకునే	8
అర్థంచేసుకునేందుకు	3
అర్థంచేసుకున్న	16
అర్థంచేసుకున్నాడు	12
అర్థంచేసుకున్నాను	4
అర్థంచేసుకున్నారు	3
అర్థంచేసుకొని	35
అర్థంచేసుకోండి	4
అర్థంచేసుకోగల	3
అర్థంచేసుకోడానికి	9
అర్థంచేసుకోని	2
అర్థంచేసుకోలేదని	3
అర్థంచేసుకోలేని	8
అర్థంచేసుకోవచ్చు	10
అర్థంచేసుకోవటం	7
అర్థంచేసుకోవటానికి	7
అర్థంచేసుకోవడం	15
అర్థంచేసుకోవడానికి	8
అర్థంచేసుకోవాలని	4
అర్థంచేసుకోవాలి	16
అర్థంతరంగా	14
అర్థంతో	46
అర్థంతోపాటు	4
అర్థంపర్థం	8
అర్థంపర్థంలేని	7
అర్థంబు	12
అర్థంలేకుండా	6
అర్థంలేదు	28
అర్థంలేని	157
అర్థంలో	419
అర్థంలోను	4
అర్థంలోనే	33
అర్థకం	6
అర్థకామాలు	3
అర్థకృతే	2
అర్థగంట	18
అర్థగోళ	4
అర్థగోళం	8
అర్థగోళంలో	4
అర్థగోళము	4
అర్థగోళాకార	4
అర్థచంద్ర	4
అర్థచంద్రాకారంలో	9
అర్థచంద్రాకారపు	5
అర్థచంద్రికలు	3
అర్థడాక్స్	2
అర్థణా	18
అర్థనగ్న	12
అర్థనగ్నంగా	15
అర్థనారీశ్వర	9
అర్థనారీశ్వరం	4
అర్థనారీశ్వరుడు	6
అర్థనిమీలిత	7
అర్థనిర్ణయం	3
అర్థపరిణామం	11
అర్థబలం	16
అర్థబిందువు	3
అర్థబోధక	2
అర్థభాగ	4
అర్థభాగం	8
అర్థభేదం	17
అర్థభేదంతో	3
అర్థభేదాలు	5
అర్థమగు	9
అర్థమగుచున్నది	3
అర్థమగును	4
అర్థమట	3
అర్థమని	9
అర్థమనీ	2
అర్థమయి	18
అర్థమయిందా	31
అర్థమయింది	253
అర్థమయిందో	4
అర్థమయితే	5
అర్థమయిన	6
అర్థమయినట్టు	8
అర్థమయినట్లు	4
అర్థమయినా	4
అర్థమయిపోతుంది	5
అర్థమయిపోయింది	28
అర్థమయే	9
అర్థమయ్యాక	17
అర్థమయ్యాయి	13
అర్థమయ్యి	5
అర్థమయ్యిందా	12
అర్థమయ్యింది	94
అర్థమయ్యీ	4
అర్థమయ్యే	166
అర్థమయ్యేందుకు	2
అర్థమయ్యేటట్టు	3
అర్థమయ్యేటట్లు	5
అర్థమయ్యేట్టు	8
అర్థమయ్యేట్లా	2
అర్థమయ్యేట్లు	21
అర్థమయ్యేది	47
అర్థమయ్యేరీతిలో	5
అర్థమయ్యేలా	63
అర్థమయ్యేలాగా	2
అర్థమయ్యేవి	16
అర్థమయ్యేసరికి	8
అర్థమవడం	4
అర్థమవడానికి	7
అర్థమవలేదు	5
అర్థమవు	17
అర్థమవుతాయి	47
అర్థమవుతుందని	9
అర్థమవుతుందా	7
అర్థమవుతుంది	293
అర్థమవుతుందేమో	4
అర్థమవుతుందో	6
అర్థమవుతున్నది	26
అర్థమవుతూ	8
అర్థమవుతూనే	18
అర్థమవుతోంది	64
అర్థమా	20
అర్థమిచ్చే	9
అర్థము	1316
అర్థముందని	2
అర్థముందా	5
అర్థముంది	18
అర్థముతో	14
అర్థమునకు	16
అర్థమునిచ్చు	5
అర్థమును	179
అర్థమున్న	8
అర్థమున్నది	7
అర్థముల	15
అర్థములను	25
అర్థములు	85
అర్థములేని	10
అర్థములో	80
అర్థములోనే	9
అర్థమూ	34
అర్థమే	107
అర్థమేమి	5
అర్థమేమిటంటే	3
అర్థమేమిటి	51
అర్థమేమిటో	28
అర్థమేముంది	5
అర్థమై	122
అర్థమైందని	7
అర్థమైందా	57
అర్థమైంది	534
అర్థమైందిగా	2
అర్థమైందో	6
అర్థమైతే	30
అర్థమైన	48
అర్థమైనట్టు	15
అర్థమైనట్లు	15
అర్థమైనా	15
అర్థమైపోతుంది	13
అర్థమైపోతోంది	6
అర్థమైపోయింది	105
అర్థమౌతాయి	7
అర్థమౌతుంది	89
అర్థమౌతూనే	4
అర్థమౌతోంది	12
అర్థమ్	5
అర్థరహిత	13
అర్థరహితం	26
అర్థరహితంగా	30
అర్థరహితమని	4
అర్థరహితమైన	25
అర్థరాజ్యం	7
అర్థరాజ్యము	2
అర్థరాజ్యాన్ని	2
అర్థరాత్రి	409
అర్థరాత్రికి	3
అర్థరాత్రివేళ	20
అర్థరాత్రో	3
అర్థరూపాయి	21
అర్థర్	46
అర్థవంతం	20
అర్థవంతంగా	112
అర్థవంతంగాను	6
అర్థవంతంగానూ	4
అర్థవంతమయిన	3
అర్థవంతముగా	5
అర్థవంతముగాను	2
అర్థవంతమైన	102
అర్థవంతమైనది	4
అర్థవాదము	8
అర్థవార్షిక	5
అర్థవిపరిణామం	9
అర్థవివరణ	14
అర్థవృత్తం	6
అర్థవృత్తము	3
అర్థవృత్తాకారంలో	3
అర్థవ్యక్తి	3
అర్థశతాబ్దం	5
అర్థశతాబ్దపు	4
అర్థశతాబ్ది	3
అర్థశాస్త్ర	21
అర్థశాస్త్రం	37
అర్థశాస్త్రంలో	11
అర్థశాస్త్రంలోని	3
అర్థశాస్త్రము	7
అర్థశాస్త్రములో	5
అర్థశాస్త్రానికి	4
అర్థా	24
అర్థాంగి	63
అర్థాంగిగా	6
అర్థాంగిని	6
అర్థాంతర	16
అర్థాంతరం	4
అర్థాంతరంగా	67
అర్థాంతరన్యాస	8
అర్థాంతరన్యాసాలంకారం	10
అర్థాకలితో	14
అర్థాత్	7
అర్థానికి	31
అర్థానికీ	4
అర్థానిచ్చే	2
అర్థాన్ని	290
అర్థాన్నిచ్చే	9
అర్థాన్నిస్తుంది	13
అర్థాన్నీ	16
అర్థాన్నే	8
అర్థాపత్తి	7
అర్థాయువు	2
అర్థార్జన	3
అర్థార్థ	3
అర్థాల	22
అర్థాలంకారము	2
అర్థాలంకారములు	10
అర్థాలంకారాలు	10
అర్థాలకు	12
అర్థాలతో	27
అర్థాలతోపాటు	3
అర్థాలని	4
అర్థాలనిచ్చే	5
అర్థాలను	107
అర్థాలనూ	3
అర్థాలన్నీ	4
అర్థాలలో	12
అర్థాలు	409
అర్థాలున్న	6
అర్థాలున్నాయి	31
అర్థాలూ	21
అర్థాలే	12
అర్థాల్ని	24
అర్థాల్లో	27
అర్థి	50
అర్థించగా	5
అర్థించటం	4
అర్థించడం	11
అర్థించడానికి	12
అర్థించాడు	78
అర్థించాను	18
అర్థించారు	26
అర్థించి	22
అర్థించింది	18
అర్థించిన	4
అర్థించు	17
అర్థించుట	2
అర్థించుటకు	2
అర్థించే	14
అర్థించేవాడు	2
అర్థిక	953
అర్థికంగా	148
అర్థికవేత్తలు	13
అర్థికవ్యవస్థ	15
అర్థిస్తాడు	11
అర్థిస్తారు	4
అర్థిస్తుంది	4
అర్థిస్తున్నాను	21
అర్థిస్తూ	37
అర్థిస్తే	6
అర్థేచ	3
అర్థో	10
అర్థోక్తిలో	6
అర్థ్	19
అర్ద	30
అర్దం	165
అర్దంకాక	5
అర్దంకాదు	7
అర్దంకాలేదు	11
అర్దమయింది	12
అర్దమవుతుంది	16
అర్దమవుతోంది	3
అర్దము	21
అర్దమైంది	4
అర్దమైపోయింది	4
అర్దరాత్రి	6
అర్దాంగి	11
అర్దాంతరంగా	18
అర్దాలు	7
అర్దించారు	2
అర్దిస్తూ	5
అర్ద్ర	4
అర్ధ	262
అర్ధం	2650
అర్ధంకాక	30
అర్ధంకాకుండా	2
అర్ధంకాదు	29
అర్ధంకానట్టు	3
అర్ధంకానట్లు	6
అర్ధంకాని	36
అర్ధంకాలేదా	2
అర్ధంకాలేదు	62
అర్ధంకావడం	5
అర్ధంకావు	4
అర్ధంగా	2
అర్ధంగాక	17
అర్ధంచేసుకుని	7
అర్ధంచేసుకునే	4
అర్ధంచేసుకున్న	4
అర్ధంచేసుకొని	2
అర్ధంచేసుకోగల	2
అర్ధంతరంగా	14
అర్ధంతో	24
అర్ధంలేదు	12
అర్ధంలేని	32
అర్ధంలేనిది	3
అర్ధంలో	49
అర్ధంలోనే	7
అర్ధగంట	12
అర్ధగంటలో	2
అర్ధగోళం	7
అర్ధగోళము	15
అర్ధగోళాకార	11
అర్ధగోళాకారంలో	3
అర్ధచంద్ర	4
అర్ధచంద్రాకార	4
అర్ధచంద్రాకారంలో	5
అర్ధచంద్రాకారపు	6
అర్ధచంద్రుడు	3
అర్ధణా	38
అర్ధనగ్న	9
అర్ధనగ్నంగా	17
అర్ధనారీ	5
అర్ధనారీశ్వర	3
అర్ధనారీశ్వరుని	4
అర్ధనిమీలిత	3
అర్ధబలం	6
అర్ధభాగ	5
అర్ధభాగం	8
అర్ధభాగంలో	6
అర్ధభాగము	11
అర్ధభాగాన్ని	2
అర్ధమ	5
అర్ధమని	2
అర్ధమయి	7
అర్ధమయిందా	8
అర్ధమయింది	63
అర్ధమయితే	6
అర్ధమయినట్లు	6
అర్ధమయిపోయింది	3
అర్ధమయ్యాక	7
అర్ధమయ్యాయి	3
అర్ధమయ్యిందా	3
అర్ధమయ్యింది	36
